layer,sentence,pn,split
8,11,715,test
8,11,212,test
8,12,827,train
8,12,324,train
8,12,62,train
8,12,804,train
8,12,819,train
8,12,277,train
8,12,68,train
8,12,288,train
8,12,215,train
8,12,768,train
8,12,26,train
8,12,339,train
8,12,960,train
8,12,37,train
8,12,145,train
8,12,295,train
8,12,877,train
8,12,700,test
8,12,119,test
8,12,972,test
8,12,715,test
8,12,212,test
8,13,804,train
8,13,212,train
8,13,295,train
8,13,288,train
8,13,119,train
8,13,768,train
8,13,37,train
8,13,339,train
8,13,819,train
8,13,145,train
8,13,972,train
8,13,68,train
8,13,215,train
8,13,960,train
8,13,700,test
8,13,715,test
8,13,26,test
8,13,877,test
8,14,215,train
8,14,145,train
8,14,26,train
8,14,68,train
8,14,768,train
8,14,295,train
8,14,819,train
8,14,972,train
8,14,119,train
8,14,212,train
8,14,804,train
8,14,960,train
8,14,700,test
8,14,715,test
8,14,877,test
8,14,288,test
8,15,288,train
8,15,960,train
8,15,68,train
8,15,768,train
8,15,715,train
8,15,295,train
8,15,877,train
8,15,26,train
8,15,212,train
8,15,819,train
8,15,972,train
8,15,119,test
8,15,215,test
8,15,700,test
8,16,119,train
8,16,972,train
8,16,768,train
8,16,715,train
8,16,295,train
8,16,877,train
8,16,68,train
8,16,215,train
8,16,819,train
8,16,26,train
8,16,288,test
8,16,212,test
8,16,700,test
8,17,119,train
8,17,972,train
8,17,768,train
8,17,715,train
8,17,295,train
8,17,877,train
8,17,68,train
8,17,819,train
8,17,26,train
8,17,288,test
8,17,212,test
8,17,700,test
8,18,119,train
8,18,972,train
8,18,768,train
8,18,715,train
8,18,295,train
8,18,877,train
8,18,68,train
8,18,819,train
8,18,26,train
8,18,288,test
8,18,212,test
8,18,700,test
8,19,26,train
8,19,700,train
8,19,212,train
8,19,819,train
8,19,295,train
8,19,972,train
8,19,877,train
8,19,119,train
8,19,288,test
8,19,715,test
9,0,26,train
9,0,68,train
9,0,715,train
9,0,309,train
9,0,827,train
9,0,768,train
9,0,62,train
9,0,145,train
9,0,804,train
9,0,819,train
9,0,324,train
9,0,215,train
9,0,295,train
9,0,339,train
9,0,960,train
9,0,37,train
9,0,119,train
9,0,288,train
9,0,877,train
9,0,972,test
9,0,212,test
9,0,700,test
9,0,277,test
9,0,59,test
9,1,26,train
9,1,68,train
9,1,715,train
9,1,309,train
9,1,827,train
9,1,768,train
9,1,62,train
9,1,145,train
9,1,804,train
9,1,819,train
9,1,324,train
9,1,215,train
9,1,295,train
9,1,339,train
9,1,960,train
9,1,37,train
9,1,119,train
9,1,288,train
9,1,877,train
9,1,972,test
9,1,212,test
9,1,700,test
9,1,277,test
9,1,59,test
9,2,26,train
9,2,68,train
9,2,715,train
9,2,309,train
9,2,827,train
9,2,768,train
9,2,62,train
9,2,145,train
9,2,804,train
9,2,819,train
9,2,324,train
9,2,215,train
9,2,295,train
9,2,339,train
9,2,960,train
9,2,37,train
9,2,119,train
9,2,288,train
9,2,877,train
9,2,972,test
9,2,212,test
9,2,700,test
9,2,277,test
9,2,59,test
9,3,26,train
9,3,68,train
9,3,715,train
9,3,309,train
9,3,827,train
9,3,768,train
9,3,62,train
9,3,145,train
9,3,804,train
9,3,819,train
9,3,324,train
9,3,215,train
9,3,295,train
9,3,339,train
9,3,960,train
9,3,37,train
9,3,119,train
9,3,288,train
9,3,877,train
9,3,972,test
9,3,212,test
9,3,700,test
9,3,277,test
9,3,59,test
9,4,26,train
9,4,68,train
9,4,715,train
9,4,309,train
9,4,827,train
9,4,768,train
9,4,62,train
9,4,145,train
9,4,804,train
9,4,819,train
9,4,324,train
9,4,215,train
9,4,295,train
9,4,339,train
9,4,960,train
9,4,37,train
9,4,119,train
9,4,288,train
9,4,877,train
9,4,972,test
9,4,212,test
9,4,700,test
9,4,277,test
9,4,59,test
9,5,26,train
9,5,68,train
9,5,715,train
9,5,309,train
9,5,827,train
9,5,768,train
9,5,62,train
9,5,145,train
9,5,804,train
9,5,819,train
9,5,324,train
9,5,215,train
9,5,295,train
9,5,339,train
9,5,960,train
9,5,37,train
9,5,119,train
9,5,288,train
9,5,877,train
9,5,972,test
9,5,212,test
9,5,700,test
9,5,277,test
9,5,59,test
9,6,68,train
9,6,715,train
9,6,119,train
9,6,827,train
9,6,768,train
9,6,62,train
9,6,309,train
9,6,804,train
9,6,819,train
9,6,288,train
9,6,215,train
9,6,324,train
9,6,339,train
9,6,960,train
9,6,37,train
9,6,145,train
9,6,295,train
9,6,877,train
9,6,212,test
9,6,26,test
9,6,700,test
9,6,972,test
9,6,277,test
9,7,68,train
9,7,715,train
9,7,119,train
9,7,827,train
9,7,768,train
9,7,62,train
9,7,309,train
9,7,804,train
9,7,819,train
9,7,288,train
9,7,215,train
9,7,324,train
9,7,339,train
9,7,960,train
9,7,37,train
9,7,145,train
9,7,295,train
9,7,877,train
9,7,212,test
9,7,26,test
9,7,700,test
9,7,972,test
9,7,277,test
9,8,68,train
9,8,715,train
9,8,119,train
9,8,827,train
9,8,768,train
9,8,62,train
9,8,309,train
9,8,804,train
9,8,819,train
9,8,288,train
9,8,215,train
9,8,324,train
9,8,339,train
9,8,960,train
9,8,37,train
9,8,145,train
9,8,295,train
9,8,877,train
9,8,212,test
9,8,26,test
9,8,700,test
9,8,972,test
9,8,277,test
9,9,827,train
9,9,324,train
9,9,62,train
9,9,804,train
9,9,819,train
9,9,277,train
9,9,68,train
9,9,288,train
9,9,215,train
9,9,768,train
9,9,26,train
9,9,339,train
9,9,960,train
9,9,37,train
9,9,145,train
9,9,295,train
9,9,877,train
9,9,700,test
9,9,119,test
9,9,972,test
9,9,715,test
9,9,212,test
9,10,827,train
9,10,324,train
9,10,62,train
9,10,804,train
9,10,819,train
9,10,277,train
9,10,68,train
9,10,288,train
9,10,215,train
9,10,768,train
9,10,26,train
9,10,339,train
9,10,960,train
9,10,37,train
9,10,145,train
9,10,295,train
9,10,877,train
9,10,700,test
9,10,119,test
9,10,972,test
9,10,715,test
9,10,212,test
9,11,827,train
9,11,324,train
9,11,62,train
9,11,804,train
9,11,819,train
9,11,277,train
9,11,68,train
9,11,288,train
9,11,215,train
9,11,768,train
9,11,26,train
9,11,339,train
9,11,960,train
9,11,37,train
9,11,145,train
9,11,295,train
9,11,877,train
9,11,700,test
9,11,119,test
9,11,972,test
9,11,715,test
9,11,212,test
9,12,827,train
9,12,324,train
9,12,62,train
9,12,804,train
9,12,819,train
9,12,277,train
9,12,68,train
9,12,288,train
9,12,215,train
9,12,768,train
9,12,26,train
9,12,339,train
9,12,960,train
9,12,37,train
9,12,145,train
9,12,295,train
9,12,877,train
9,12,700,test
9,12,119,test
9,12,972,test
9,12,715,test
9,12,212,test
9,13,804,train
9,13,212,train
9,13,295,train
9,13,288,train
9,13,119,train
9,13,768,train
9,13,37,train
9,13,339,train
9,13,819,train
9,13,145,train
9,13,972,train
9,13,68,train
9,13,215,train
9,13,960,train
9,13,700,test
9,13,715,test
9,13,26,test
9,13,877,test
9,14,215,train
9,14,145,train
9,14,26,train
9,14,68,train
9,14,768,train
9,14,295,train
9,14,819,train
9,14,972,train
9,14,119,train
9,14,212,train
9,14,804,train
9,14,960,train
9,14,700,test
9,14,715,test
9,14,877,test
9,14,288,test
9,15,288,train
9,15,960,train
9,15,68,train
9,15,768,train
9,15,715,train
9,15,295,train
9,15,877,train
9,15,26,train
9,15,212,train
9,15,819,train
9,15,972,train
9,15,119,test
9,15,215,test
9,15,700,test
9,16,119,train
9,16,972,train
9,16,768,train
9,16,715,train
9,16,295,train
9,16,877,train
9,16,68,train
9,16,215,train
9,16,819,train
9,16,26,train
9,16,288,test
9,16,212,test
9,16,700,test
9,17,119,train
9,17,972,train
9,17,768,train
9,17,715,train
9,17,295,train
9,17,877,train
9,17,68,train
9,17,819,train
9,17,26,train
9,17,288,test
9,17,212,test
9,17,700,test
9,18,119,train
9,18,972,train
9,18,768,train
9,18,715,train
9,18,295,train
9,18,877,train
9,18,68,train
9,18,819,train
9,18,26,train
9,18,288,test
9,18,212,test
9,18,700,test
9,19,26,train
9,19,700,train
9,19,212,train
9,19,819,train
9,19,295,train
9,19,972,train
9,19,877,train
9,19,119,train
9,19,288,test
9,19,715,test
10,0,26,train
10,0,68,train
10,0,715,train
10,0,309,train
10,0,827,train
10,0,768,train
10,0,62,train
10,0,145,train
10,0,804,train
10,0,819,train
10,0,324,train
10,0,215,train
10,0,295,train
10,0,339,train
10,0,960,train
10,0,37,train
10,0,119,train
10,0,288,train
10,0,877,train
10,0,972,test
10,0,212,test
10,0,700,test
10,0,277,test
10,0,59,test
10,1,26,train
10,1,68,train
10,1,715,train
10,1,309,train
10,1,827,train
10,1,768,train
10,1,62,train
10,1,145,train
10,1,804,train
10,1,819,train
10,1,324,train
10,1,215,train
10,1,295,train
10,1,339,train
10,1,960,train
10,1,37,train
10,1,119,train
10,1,288,train
10,1,877,train
10,1,972,test
10,1,212,test
10,1,700,test
10,1,277,test
10,1,59,test
10,2,26,train
10,2,68,train
10,2,715,train
10,2,309,train
10,2,827,train
10,2,768,train
10,2,62,train
10,2,145,train
10,2,804,train
10,2,819,train
10,2,324,train
10,2,215,train
10,2,295,train
10,2,339,train
10,2,960,train
10,2,37,train
10,2,119,train
10,2,288,train
10,2,877,train
10,2,972,test
10,2,212,test
10,2,700,test
10,2,277,test
10,2,59,test
10,3,26,train
10,3,68,train
10,3,715,train
10,3,309,train
10,3,827,train
10,3,768,train
10,3,62,train
10,3,145,train
10,3,804,train
10,3,819,train
10,3,324,train
10,3,215,train
10,3,295,train
10,3,339,train
10,3,960,train
10,3,37,train
10,3,119,train
10,3,288,train
10,3,877,train
10,3,972,test
10,3,212,test
10,3,700,test
10,3,277,test
10,3,59,test
10,4,26,train
10,4,68,train
10,4,715,train
10,4,309,train
10,4,827,train
10,4,768,train
10,4,62,train
10,4,145,train
10,4,804,train
10,4,819,train
10,4,324,train
10,4,215,train
10,4,295,train
10,4,339,train
10,4,960,train
10,4,37,train
10,4,119,train
10,4,288,train
10,4,877,train
10,4,972,test
10,4,212,test
10,4,700,test
10,4,277,test
10,4,59,test
10,5,26,train
10,5,68,train
10,5,715,train
10,5,309,train
10,5,827,train
10,5,768,train
10,5,62,train
10,5,145,train
10,5,804,train
10,5,819,train
10,5,324,train
10,5,215,train
10,5,295,train
10,5,339,train
10,5,960,train
10,5,37,train
10,5,119,train
10,5,288,train
10,5,877,train
10,5,972,test
10,5,212,test
10,5,700,test
10,5,277,test
10,5,59,test
10,6,68,train
10,6,715,train
10,6,119,train
10,6,827,train
10,6,768,train
10,6,62,train
10,6,309,train
10,6,804,train
10,6,819,train
10,6,288,train
10,6,215,train
10,6,324,train
10,6,339,train
10,6,960,train
10,6,37,train
10,6,145,train
10,6,295,train
10,6,877,train
10,6,212,test
10,6,26,test
10,6,700,test
10,6,972,test
10,6,277,test
10,7,68,train
10,7,715,train
10,7,119,train
10,7,827,train
10,7,768,train
10,7,62,train
10,7,309,train
10,7,804,train
10,7,819,train
10,7,288,train
10,7,215,train
10,7,324,train
10,7,339,train
10,7,960,train
10,7,37,train
10,7,145,train
10,7,295,train
10,7,877,train
10,7,212,test
10,7,26,test
10,7,700,test
10,7,972,test
10,7,277,test
10,8,68,train
10,8,715,train
10,8,119,train
10,8,827,train
10,8,768,train
10,8,62,train
10,8,309,train
10,8,804,train
10,8,819,train
10,8,288,train
10,8,215,train
10,8,324,train
10,8,339,train
10,8,960,train
10,8,37,train
10,8,145,train
10,8,295,train
10,8,877,train
10,8,212,test
10,8,26,test
10,8,700,test
10,8,972,test
10,8,277,test
10,9,827,train
10,9,324,train
10,9,62,train
10,9,804,train
10,9,819,train
10,9,277,train
10,9,68,train
10,9,288,train
10,9,215,train
10,9,768,train
10,9,26,train
10,9,339,train
10,9,960,train
10,9,37,train
10,9,145,train
10,9,295,train
10,9,877,train
10,9,700,test
10,9,119,test
10,9,972,test
10,9,715,test
10,9,212,test
10,10,827,train
10,10,324,train
10,10,62,train
10,10,804,train
10,10,819,train
10,10,277,train
10,10,68,train
10,10,288,train
10,10,215,train
10,10,768,train
10,10,26,train
10,10,339,train
10,10,960,train
10,10,37,train
10,10,145,train
10,10,295,train
10,10,877,train
10,10,700,test
10,10,119,test
10,10,972,test
10,10,715,test
10,10,212,test
10,11,827,train
10,11,324,train
10,11,62,train
10,11,804,train
10,11,819,train
10,11,277,train
10,11,68,train
10,11,288,train
10,11,215,train
10,11,768,train
10,11,26,train
10,11,339,train
10,11,960,train
10,11,37,train
10,11,145,train
10,11,295,train
10,11,877,train
10,11,700,test
10,11,119,test
10,11,972,test
10,11,715,test
10,11,212,test
10,12,827,train
10,12,324,train
10,12,62,train
10,12,804,train
10,12,819,train
10,12,277,train
10,12,68,train
10,12,288,train
10,12,215,train
10,12,768,train
10,12,26,train
10,12,339,train
10,12,960,train
10,12,37,train
10,12,145,train
10,12,295,train
10,12,877,train
10,12,700,test
10,12,119,test
10,12,972,test
10,12,715,test
10,12,212,test
10,13,804,train
10,13,212,train
10,13,295,train
10,13,288,train
10,13,119,train
10,13,768,train
10,13,37,train
10,13,339,train
10,13,819,train
10,13,145,train
10,13,972,train
10,13,68,train
10,13,215,train
10,13,960,train
10,13,700,test
10,13,715,test
10,13,26,test
10,13,877,test
10,14,215,train
10,14,145,train
10,14,26,train
10,14,68,train
10,14,768,train
10,14,295,train
10,14,819,train
10,14,972,train
10,14,119,train
10,14,212,train
10,14,804,train
10,14,960,train
10,14,700,test
10,14,715,test
10,14,877,test
10,14,288,test
10,15,288,train
10,15,960,train
10,15,68,train
10,15,768,train
10,15,715,train
10,15,295,train
10,15,877,train
10,15,26,train
10,15,212,train
10,15,819,train
10,15,972,train
10,15,119,test
10,15,215,test
10,15,700,test
10,16,119,train
10,16,972,train
10,16,768,train
10,16,715,train
10,16,295,train
10,16,877,train
10,16,68,train
10,16,215,train
10,16,819,train
10,16,26,train
10,16,288,test
10,16,212,test
10,16,700,test
10,17,119,train
10,17,972,train
10,17,768,train
10,17,715,train
10,17,295,train
10,17,877,train
10,17,68,train
10,17,819,train
10,17,26,train
10,17,288,test
10,17,212,test
10,17,700,test
10,18,119,train
10,18,972,train
10,18,768,train
10,18,715,train
10,18,295,train
10,18,877,train
10,18,68,train
10,18,819,train
10,18,26,train
10,18,288,test
10,18,212,test
10,18,700,test
10,19,26,train
10,19,700,train
10,19,212,train
10,19,819,train
10,19,295,train
10,19,972,train
10,19,877,train
10,19,119,train
10,19,288,test
10,19,715,test
11,0,26,train
11,0,68,train
11,0,715,train
11,0,309,train
11,0,827,train
11,0,768,train
11,0,62,train
11,0,145,train
11,0,804,train
11,0,819,train
11,0,324,train
11,0,215,train
11,0,295,train
11,0,339,train
11,0,960,train
11,0,37,train
11,0,119,train
11,0,288,train
11,0,877,train
11,0,972,test
11,0,212,test
11,0,700,test
11,0,277,test
11,0,59,test
11,1,26,train
11,1,68,train
11,1,715,train
11,1,309,train
11,1,827,train
11,1,768,train
11,1,62,train
11,1,145,train
11,1,804,train
11,1,819,train
11,1,324,train
11,1,215,train
11,1,295,train
11,1,339,train
11,1,960,train
11,1,37,train
11,1,119,train
11,1,288,train
11,1,877,train
11,1,972,test
11,1,212,test
11,1,700,test
11,1,277,test
11,1,59,test
11,2,26,train
11,2,68,train
11,2,715,train
11,2,309,train
11,2,827,train
11,2,768,train
11,2,62,train
11,2,145,train
11,2,804,train
11,2,819,train
11,2,324,train
11,2,215,train
11,2,295,train
11,2,339,train
11,2,960,train
11,2,37,train
11,2,119,train
11,2,288,train
11,2,877,train
11,2,972,test
11,2,212,test
11,2,700,test
11,2,277,test
11,2,59,test
11,3,26,train
11,3,68,train
11,3,715,train
11,3,309,train
11,3,827,train
11,3,768,train
11,3,62,train
11,3,145,train
11,3,804,train
11,3,819,train
11,3,324,train
11,3,215,train
11,3,295,train
11,3,339,train
11,3,960,train
11,3,37,train
11,3,119,train
11,3,288,train
11,3,877,train
11,3,972,test
11,3,212,test
11,3,700,test
11,3,277,test
11,3,59,test
11,4,26,train
11,4,68,train
11,4,715,train
11,4,309,train
11,4,827,train
11,4,768,train
11,4,62,train
11,4,145,train
11,4,804,train
11,4,819,train
11,4,324,train
11,4,215,train
11,4,295,train
11,4,339,train
11,4,960,train
11,4,37,train
11,4,119,train
11,4,288,train
11,4,877,train
11,4,972,test
11,4,212,test
11,4,700,test
11,4,277,test
11,4,59,test
11,5,26,train
11,5,68,train
11,5,715,train
11,5,309,train
11,5,827,train
11,5,768,train
11,5,62,train
11,5,145,train
11,5,804,train
11,5,819,train
11,5,324,train
11,5,215,train
11,5,295,train
11,5,339,train
11,5,960,train
11,5,37,train
11,5,119,train
11,5,288,train
11,5,877,train
11,5,972,test
11,5,212,test
11,5,700,test
11,5,277,test
11,5,59,test
11,6,68,train
11,6,715,train
11,6,119,train
11,6,827,train
11,6,768,train
11,6,62,train
11,6,309,train
11,6,804,train
11,6,819,train
11,6,288,train
11,6,215,train
11,6,324,train
11,6,339,train
11,6,960,train
11,6,37,train
11,6,145,train
11,6,295,train
11,6,877,train
11,6,212,test
11,6,26,test
11,6,700,test
11,6,972,test
11,6,277,test
11,7,68,train
11,7,715,train
11,7,119,train
11,7,827,train
11,7,768,train
11,7,62,train
11,7,309,train
11,7,804,train
11,7,819,train
11,7,288,train
11,7,215,train
11,7,324,train
11,7,339,train
11,7,960,train
11,7,37,train
11,7,145,train
11,7,295,train
11,7,877,train
11,7,212,test
11,7,26,test
11,7,700,test
11,7,972,test
11,7,277,test
11,8,68,train
11,8,715,train
11,8,119,train
11,8,827,train
11,8,768,train
11,8,62,train
11,8,309,train
11,8,804,train
11,8,819,train
11,8,288,train
11,8,215,train
11,8,324,train
11,8,339,train
11,8,960,train
11,8,37,train
11,8,145,train
11,8,295,train
11,8,877,train
11,8,212,test
11,8,26,test
11,8,700,test
11,8,972,test
11,8,277,test
11,9,827,train
11,9,324,train
11,9,62,train
11,9,804,train
11,9,819,train
11,9,277,train
11,9,68,train
11,9,288,train
11,9,215,train
11,9,768,train
11,9,26,train
11,9,339,train
11,9,960,train
11,9,37,train
11,9,145,train
11,9,295,train
11,9,877,train
11,9,700,test
11,9,119,test
11,9,972,test
11,9,715,test
11,9,212,test
11,10,827,train
11,10,324,train
11,10,62,train
11,10,804,train
11,10,819,train
11,10,277,train
11,10,68,train
11,10,288,train
11,10,215,train
11,10,768,train
11,10,26,train
11,10,339,train
11,10,960,train
11,10,37,train
11,10,145,train
11,10,295,train
11,10,877,train
11,10,700,test
11,10,119,test
11,10,972,test
11,10,715,test
11,10,212,test
11,11,827,train
11,11,324,train
11,11,62,train
11,11,804,train
11,11,819,train
11,11,277,train
11,11,68,train
11,11,288,train
11,11,215,train
11,11,768,train
11,11,26,train
11,11,339,train
11,11,960,train
11,11,37,train
11,11,145,train
11,11,295,train
11,11,877,train
11,11,700,test
11,11,119,test
11,11,972,test
11,11,715,test
11,11,212,test
11,12,827,train
11,12,324,train
11,12,62,train
11,12,804,train
11,12,819,train
11,12,277,train
11,12,68,train
11,12,288,train
11,12,215,train
11,12,768,train
11,12,26,train
11,12,339,train
11,12,960,train
11,12,37,train
11,12,145,train
11,12,295,train
11,12,877,train
11,12,700,test
11,12,119,test
11,12,972,test
11,12,715,test
11,12,212,test
11,13,804,train
11,13,212,train
11,13,295,train
11,13,288,train
11,13,119,train
11,13,768,train
11,13,37,train
11,13,339,train
11,13,819,train
11,13,145,train
11,13,972,train
11,13,68,train
11,13,215,train
11,13,960,train
11,13,700,test
11,13,715,test
11,13,26,test
11,13,877,test
11,14,215,train
11,14,145,train
11,14,26,train
11,14,68,train
11,14,768,train
11,14,295,train
11,14,819,train
11,14,972,train
11,14,119,train
11,14,212,train
11,14,804,train
11,14,960,train
11,14,700,test
11,14,715,test
11,14,877,test
11,14,288,test
11,15,288,train
11,15,960,train
11,15,68,train
11,15,768,train
11,15,715,train
11,15,295,train
11,15,877,train
11,15,26,train
11,15,212,train
11,15,819,train
11,15,972,train
11,15,119,test
11,15,215,test
11,15,700,test
11,16,119,train
11,16,972,train
11,16,768,train
11,16,715,train
11,16,295,train
11,16,877,train
11,16,68,train
11,16,215,train
11,16,819,train
11,16,26,train
11,16,288,test
11,16,212,test
11,16,700,test
11,17,119,train
11,17,972,train
11,17,768,train
11,17,715,train
11,17,295,train
11,17,877,train
11,17,68,train
11,17,819,train
11,17,26,train
11,17,288,test
11,17,212,test
11,17,700,test
11,18,119,train
11,18,972,train
11,18,768,train
11,18,715,train
11,18,295,train
11,18,877,train
11,18,68,train
11,18,819,train
11,18,26,train
11,18,288,test
11,18,212,test
11,18,700,test
11,19,26,train
11,19,700,train
11,19,212,train
11,19,819,train
11,19,295,train
11,19,972,train
11,19,877,train
11,19,119,train
11,19,288,test
11,19,715,test
12,0,26,train
12,0,68,train
12,0,715,train
12,0,309,train
12,0,827,train
12,0,768,train
12,0,62,train
12,0,145,train
12,0,804,train
12,0,819,train
12,0,324,train
12,0,215,train
12,0,295,train
12,0,339,train
12,0,960,train
12,0,37,train
12,0,119,train
12,0,288,train
12,0,877,train
12,0,972,test
12,0,212,test
12,0,700,test
12,0,277,test
12,0,59,test
12,1,26,train
12,1,68,train
12,1,715,train
12,1,309,train
12,1,827,train
12,1,768,train
12,1,62,train
12,1,145,train
12,1,804,train
12,1,819,train
12,1,324,train
12,1,215,train
12,1,295,train
12,1,339,train
12,1,960,train
12,1,37,train
12,1,119,train
12,1,288,train
12,1,877,train
12,1,972,test
12,1,212,test
12,1,700,test
12,1,277,test
12,1,59,test
12,2,26,train
12,2,68,train
12,2,715,train
12,2,309,train
12,2,827,train
12,2,768,train
12,2,62,train
12,2,145,train
12,2,804,train
12,2,819,train
12,2,324,train
12,2,215,train
12,2,295,train
12,2,339,train
12,2,960,train
12,2,37,train
12,2,119,train
12,2,288,train
12,2,877,train
12,2,972,test
12,2,212,test
12,2,700,test
12,2,277,test
12,2,59,test
12,3,26,train
12,3,68,train
12,3,715,train
12,3,309,train
12,3,827,train
12,3,768,train
12,3,62,train
12,3,145,train
12,3,804,train
12,3,819,train
12,3,324,train
12,3,215,train
12,3,295,train
12,3,339,train
12,3,960,train
12,3,37,train
12,3,119,train
12,3,288,train
12,3,877,train
12,3,972,test
12,3,212,test
12,3,700,test
12,3,277,test
12,3,59,test
12,4,26,train
12,4,68,train
12,4,715,train
12,4,309,train
12,4,827,train
12,4,768,train
12,4,62,train
12,4,145,train
12,4,804,train
12,4,819,train
12,4,324,train
12,4,215,train
12,4,295,train
12,4,339,train
12,4,960,train
12,4,37,train
12,4,119,train
12,4,288,train
12,4,877,train
12,4,972,test
12,4,212,test
12,4,700,test
12,4,277,test
12,4,59,test
12,5,26,train
12,5,68,train
12,5,715,train
12,5,309,train
12,5,827,train
12,5,768,train
12,5,62,train
12,5,145,train
12,5,804,train
12,5,819,train
12,5,324,train
12,5,215,train
12,5,295,train
12,5,339,train
12,5,960,train
12,5,37,train
12,5,119,train
12,5,288,train
12,5,877,train
12,5,972,test
12,5,212,test
12,5,700,test
12,5,277,test
12,5,59,test
12,6,68,train
12,6,715,train
12,6,119,train
12,6,827,train
12,6,768,train
12,6,62,train
12,6,309,train
12,6,804,train
12,6,819,train
12,6,288,train
12,6,215,train
12,6,324,train
12,6,339,train
12,6,960,train
12,6,37,train
12,6,145,train
12,6,295,train
12,6,877,train
12,6,212,test
12,6,26,test
12,6,700,test
12,6,972,test
12,6,277,test
12,7,68,train
12,7,715,train
12,7,119,train
12,7,827,train
12,7,768,train
12,7,62,train
12,7,309,train
12,7,804,train
12,7,819,train
12,7,288,train
12,7,215,train
12,7,324,train
12,7,339,train
12,7,960,train
12,7,37,train
12,7,145,train
12,7,295,train
12,7,877,train
12,7,212,test
12,7,26,test
12,7,700,test
12,7,972,test
12,7,277,test
12,8,68,train
12,8,715,train
12,8,119,train
12,8,827,train
12,8,768,train
12,8,62,train
12,8,309,train
12,8,804,train
12,8,819,train
12,8,288,train
12,8,215,train
12,8,324,train
12,8,339,train
12,8,960,train
12,8,37,train
12,8,145,train
12,8,295,train
12,8,877,train
12,8,212,test
12,8,26,test
12,8,700,test
12,8,972,test
12,8,277,test
12,9,827,train
12,9,324,train
12,9,62,train
12,9,804,train
12,9,819,train
12,9,277,train
12,9,68,train
12,9,288,train
12,9,215,train
12,9,768,train
12,9,26,train
12,9,339,train
12,9,960,train
12,9,37,train
12,9,145,train
12,9,295,train
12,9,877,train
12,9,700,test
12,9,119,test
12,9,972,test
12,9,715,test
12,9,212,test
12,10,827,train
12,10,324,train
12,10,62,train
12,10,804,train
12,10,819,train
12,10,277,train
12,10,68,train
12,10,288,train
12,10,215,train
12,10,768,train
12,10,26,train
12,10,339,train
12,10,960,train
12,10,37,train
12,10,145,train
12,10,295,train
12,10,877,train
12,10,700,test
12,10,119,test
12,10,972,test
12,10,715,test
12,10,212,test
12,11,827,train
12,11,324,train
12,11,62,train
12,11,804,train
12,11,819,train
12,11,277,train
12,11,68,train
12,11,288,train
12,11,215,train
12,11,768,train
12,11,26,train
12,11,339,train
12,11,960,train
12,11,37,train
12,11,145,train
12,11,295,train
12,11,877,train
12,11,700,test
12,11,119,test
12,11,972,test
12,11,715,test
12,11,212,test
12,12,827,train
12,12,324,train
12,12,62,train
12,12,804,train
12,12,819,train
12,12,277,train
12,12,68,train
12,12,288,train
12,12,215,train
12,12,768,train
12,12,26,train
12,12,339,train
12,12,960,train
12,12,37,train
12,12,145,train
12,12,295,train
12,12,877,train
12,12,700,test
12,12,119,test
12,12,972,test
12,12,715,test
12,12,212,test
12,13,804,train
12,13,212,train
12,13,295,train
12,13,288,train
12,13,119,train
12,13,768,train
12,13,37,train
12,13,339,train
12,13,819,train
12,13,145,train
12,13,972,train
12,13,68,train
12,13,215,train
12,13,960,train
12,13,700,test
12,13,715,test
12,13,26,test
12,13,877,test
12,14,215,train
12,14,145,train
12,14,26,train
12,14,68,train
12,14,768,train
12,14,295,train
12,14,819,train
12,14,972,train
12,14,119,train
12,14,212,train
12,14,804,train
12,14,960,train
12,14,700,test
12,14,715,test
12,14,877,test
12,14,288,test
12,15,288,train
12,15,960,train
12,15,68,train
12,15,768,train
12,15,715,train
12,15,295,train
12,15,877,train
12,15,26,train
12,15,212,train
12,15,819,train
12,15,972,train
12,15,119,test
12,15,215,test
12,15,700,test
12,16,119,train
12,16,972,train
12,16,768,train
12,16,715,train
12,16,295,train
12,16,877,train
12,16,68,train
12,16,215,train
12,16,819,train
12,16,26,train
12,16,288,test
12,16,212,test
12,16,700,test
12,17,119,train
12,17,972,train
12,17,768,train
12,17,715,train
12,17,295,train
12,17,877,train
12,17,68,train
12,17,819,train
12,17,26,train
12,17,288,test
12,17,212,test
12,17,700,test
12,18,119,train
12,18,972,train
12,18,768,train
12,18,715,train
12,18,295,train
12,18,877,train
12,18,68,train
12,18,819,train
12,18,26,train
12,18,288,test
12,18,212,test
12,18,700,test
12,19,26,train
12,19,700,train
12,19,212,train
12,19,819,train
12,19,295,train
12,19,972,train
12,19,877,train
12,19,119,train
12,19,288,test
12,19,715,test
13,0,26,train
13,0,68,train
13,0,715,train
13,0,309,train
13,0,827,train
13,0,768,train
13,0,62,train
13,0,145,train
13,0,804,train
13,0,819,train
13,0,324,train
13,0,215,train
13,0,295,train
13,0,339,train
13,0,960,train
13,0,37,train
13,0,119,train
13,0,288,train
13,0,877,train
13,0,972,test
13,0,212,test
13,0,700,test
13,0,277,test
13,0,59,test
13,1,26,train
13,1,68,train
13,1,715,train
13,1,309,train
13,1,827,train
13,1,768,train
13,1,62,train
13,1,145,train
13,1,804,train
13,1,819,train
13,1,324,train
13,1,215,train
13,1,295,train
13,1,339,train
13,1,960,train
13,1,37,train
13,1,119,train
13,1,288,train
13,1,877,train
13,1,972,test
13,1,212,test
